[2020-10-08T02:42:39.000Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 12:42:38"} 7.097 ms
[2020-10-08T02:47:44.097Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 12:47:44"} 4.085 ms
[2020-10-08T02:48:46.458Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 12:48:46"} 3.308 ms
[2020-10-08T02:49:03.357Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 12:49:03"} 2.775 ms
[2020-10-08T02:50:46.423Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 12:50:46"} 2.178 ms
[2020-10-08T02:51:50.451Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 12:51:50"} 3.406 ms
[2020-10-08T02:52:16.196Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 12:52:16"} 4.017 ms
[2020-10-08T03:13:38.116Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:13:38"} 4.387 ms
[2020-10-08T03:19:25.299Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:19:25"} 13.197 ms
[2020-10-08T03:20:03.056Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:20:03"} 5.248 ms
[2020-10-08T03:22:24.612Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:22:24"} 6.355 ms
[2020-10-08T03:34:44.194Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:34:44"} 1.210 ms
[2020-10-08T03:35:03.885Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:35:03"} 3.335 ms
[2020-10-08T03:39:43.838Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:39:43"} 4.562 ms
[2020-10-08T03:40:07.179Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:40:07"} 3.938 ms
[2020-10-08T03:40:56.140Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:40:56"} 10.017 ms
[2020-10-08T03:41:55.104Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:41:55"} 8.396 ms
[2020-10-08T03:42:31.583Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:42:31"} 6.730 ms
[2020-10-08T03:42:46.079Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:42:46"} 1.937 ms
[2020-10-08T03:43:54.565Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:43:54"} 3.332 ms
[2020-10-08T03:53:40.924Z] ::1 null POST /api/admin/sessions/ - {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:52:53"} - ms
[2020-10-08T03:54:59.464Z] ::1 null POST /api/admin/sessions/ - {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:53:48"} - ms
[2020-10-08T03:55:59.442Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:55:59"} 10.107 ms
[2020-10-08T03:57:54.868Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:57:54"} 29.545 ms
[2020-10-08T03:58:40.602Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 13:58:40"} 36.266 ms
[2020-10-08T04:03:42.163Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass1","loginDate":"2020-10-08 14:03:42"} 8.268 ms
[2020-10-08T04:04:06.463Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"1111","loginDate":"2020-10-08 14:04:06"} 4.550 ms
[2020-10-08T04:05:00.721Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"neeeee","loginDate":"2020-10-08 14:05:00"} 5.956 ms
[2020-10-08T04:05:28.616Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpassddd","loginDate":"2020-10-08 14:05:28"} 2.713 ms
[2020-10-08T04:08:09.031Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpasssss","loginDate":"2020-10-08 14:08:09"} 2.075 ms
[2020-10-08T04:08:40.869Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpassww","loginDate":"2020-10-08 14:08:40"} 2.588 ms
[2020-10-08T04:09:21.466Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpassfdf","loginDate":"2020-10-08 14:09:21"} 3.307 ms
[2020-10-08T04:09:28.844Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 14:09:28"} 4.143 ms
[2020-10-08T04:09:35.565Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 14:09:35"} 12.281 ms
[2020-10-08T04:09:47.947Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 14:09:47"} 2.523 ms
[2020-10-08T04:10:14.753Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 14:10:14"} 1.221 ms
[2020-10-08T04:11:02.794Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 14:11:02"} 6.116 ms
[2020-10-08T04:12:32.414Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 14:12:32"} 14.741 ms
[2020-10-08T04:12:57.799Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 14:12:57"} 139.436 ms
[2020-10-08T04:14:10.076Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 14:14:09"} 130.174 ms
[2020-10-08T04:32:09.463Z] ::1 null POST /api/admin/sessions/ 200 {"method":"POST","headers":{"Content-Type":"application/json"},"body":"{\"userCredentials\":{\"email\":\"email@email.com\",\"password\":\"newpass\",\"loginDate\":\"2020-10-08 14:32:09\"}}"} 18.666 ms
[2020-10-08T04:43:52.255Z] ::1 null POST /api/admin/sessions/ 200 {"method":"POST","headers":{"Content-Type":"application/json"},"body":"{\"userCredentials\":{\"email\":\"email@email.com\",\"password\":\"newpass\",\"loginDate\":\"2020-10-08 14:43:52\"}}"} 14.313 ms
[2020-10-08T04:44:52.077Z] ::1 null POST /api/admin/sessions/ 500 {"method":"POST","headers":{"Content-Type":"application/json"},"body":"{\"userCredentials\":{\"email\":\"email@email.com\",\"password\":\"newpass\",\"loginDate\":\"2020-10-08 14:44:52\"}}"} 2.511 ms
[2020-10-08T04:46:23.469Z] ::1 null POST /api/admin/sessions/ 200 {"method":"POST","headers":{"Content-Type":"application/json"},"body":"{\"userCredentials\":{\"email\":\"email@email.com\",\"password\":\"newpass\",\"loginDate\":\"2020-10-08 14:46:23\"}}"} 5.603 ms
[2020-10-08T04:47:19.037Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 14:47:18"} 131.004 ms
[2020-10-08T05:01:49.524Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:01:49"} 220.669 ms
[2020-10-08T05:02:54.772Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:02:54"} 105.909 ms
[2020-10-08T05:04:42.637Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:04:42"} 104.609 ms
[2020-10-08T05:07:27.882Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:07:27"} 105.818 ms
[2020-10-08T05:09:58.920Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:09:58"} 396.561 ms
[2020-10-08T05:11:17.887Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:11:15"} 290.619 ms
[2020-10-08T05:22:03.676Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:22:01"} 279.589 ms
[2020-10-08T05:25:26.400Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:25:26"} 129.445 ms
[2020-10-08T05:26:43.754Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:26:43"} 136.959 ms
[2020-10-08T05:27:36.642Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:27:36"} 129.363 ms
[2020-10-08T05:27:37.916Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:27:37"} 105.150 ms
[2020-10-08T05:29:04.544Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:29:04"} 106.023 ms
[2020-10-08T05:29:12.608Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:29:12"} 116.617 ms
[2020-10-08T05:32:56.638Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:32:56"} 151.111 ms
[2020-10-08T05:33:14.752Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:33:14"} 170.969 ms
[2020-10-08T05:33:29.684Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 15:33:29"} 133.437 ms
[2020-10-08T06:04:11.046Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 16:04:10"} 145.914 ms
[2020-10-08T06:05:38.341Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 16:05:38"} 140.565 ms
[2020-10-08T06:06:07.227Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 16:06:07"} 110.426 ms
[2020-10-08T06:09:24.448Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 16:09:24"} 140.579 ms
[2020-10-08T06:10:38.388Z] ::1 email@email.com POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 16:10:36"} 456.765 ms
[2020-10-08T06:30:35.996Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 16:30:35"} 251.967 ms
[2020-10-08T06:31:47.801Z] ::1 null POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 16:31:47"} 132.366 ms
[2020-10-08T06:42:15.743Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 16:42:15"} 234.584 ms
[2020-10-08T06:43:18.062Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-08 16:43:17"} 172.822 ms
[2020-10-08T06:49:30.411Z] ::1 email@email.com GET /api/admin/clientservices/1 200 {} 184.882 ms
[2020-10-08T06:53:59.017Z] ::1 email@email.com GET /api/admin/clientservices/1 200 {} 6.542 ms
[2020-10-08T06:53:59.307Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 132.973 ms
[2020-10-08T06:57:13.661Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 5.215 ms
[2020-10-08T06:57:13.761Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 44.617 ms
[2020-10-08T07:00:55.300Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 17.410 ms
[2020-10-08T07:00:55.480Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 118.358 ms
[2020-10-08T07:07:00.291Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 2.421 ms
[2020-10-08T07:07:00.529Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 88.730 ms
[2020-10-08T07:22:33.601Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 8.093 ms
[2020-10-08T07:22:33.708Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 49.276 ms
[2020-10-08T07:24:17.692Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 0.899 ms
[2020-10-08T07:24:17.758Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 16.078 ms
[2020-10-09T04:12:30.942Z] ::1 null GET /api/admin/clientservices/1 - {} - ms
[2020-10-09T04:12:48.025Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-09 14:12:47"} 254.891 ms
[2020-10-09T04:21:58.939Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-09 14:21:58"} 111.525 ms
[2020-10-09T04:21:59.094Z] ::1 email@email.com GET /api/admin/clientservices/1 200 {} 31.017 ms
[2020-10-09T04:21:59.161Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 52.657 ms
[2020-10-09T05:03:15.159Z] ::1 null GET /api/admin/clientservices/1 304 {} 4.129 ms
[2020-10-09T05:03:56.219Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-09 15:03:56"} 112.900 ms
[2020-10-09T05:03:56.468Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 6.681 ms
[2020-10-09T05:03:56.550Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 67.173 ms
[2020-10-09T05:04:13.553Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 0.869 ms
[2020-10-09T05:04:13.677Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 22.106 ms
[2020-10-09T05:04:42.603Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 31.791 ms
[2020-10-09T05:04:42.798Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 14.284 ms
[2020-10-09T05:05:03.138Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 73.534 ms
[2020-10-09T05:05:03.477Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 168.965 ms
[2020-10-09T05:05:22.529Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 123.929 ms
[2020-10-09T05:05:22.646Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 29.119 ms
[2020-10-09T05:12:40.231Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 2.072 ms
[2020-10-09T05:12:40.395Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 81.457 ms
[2020-10-09T05:12:55.094Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 47.092 ms
[2020-10-09T05:12:55.337Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 49.974 ms
[2020-10-09T05:13:19.530Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 1.638 ms
[2020-10-09T05:13:19.700Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 94.270 ms
[2020-10-09T05:13:35.615Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 149.067 ms
[2020-10-09T05:13:35.715Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 18.849 ms
[2020-10-09T05:14:22.210Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 5.987 ms
[2020-10-09T05:14:22.315Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 56.604 ms
[2020-10-09T05:21:48.274Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 0.934 ms
[2020-10-09T05:21:48.393Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 76.468 ms
[2020-10-09T05:23:17.570Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 9.729 ms
[2020-10-09T05:23:17.662Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 29.671 ms
[2020-10-09T05:29:38.017Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 53.728 ms
[2020-10-09T05:29:38.298Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 37.174 ms
[2020-10-09T05:32:51.009Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 14.725 ms
[2020-10-09T05:32:51.154Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 32.901 ms
[2020-10-09T05:33:56.449Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 0.997 ms
[2020-10-09T05:33:56.587Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 95.868 ms
[2020-10-09T05:35:30.351Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 54.399 ms
[2020-10-09T05:35:30.539Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 30.733 ms
[2020-10-09T05:36:20.290Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 9.788 ms
[2020-10-09T05:36:20.394Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 52.092 ms
[2020-10-09T05:37:09.304Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 15.525 ms
[2020-10-09T05:37:09.349Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 23.868 ms
[2020-10-09T05:38:27.415Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 1.227 ms
[2020-10-09T05:38:27.532Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 66.171 ms
[2020-10-09T05:38:38.111Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 27.910 ms
[2020-10-09T05:38:38.181Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 18.848 ms
[2020-10-09T05:38:48.540Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 0.745 ms
[2020-10-09T05:38:48.691Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 102.037 ms
[2020-10-09T05:39:01.648Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 168.903 ms
[2020-10-09T05:39:01.828Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 62.523 ms
[2020-10-09T05:40:22.320Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 94.435 ms
[2020-10-09T05:40:22.463Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 11.507 ms
[2020-10-09T05:41:20.191Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 1.420 ms
[2020-10-09T05:41:20.296Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 20.297 ms
[2020-10-09T05:41:30.315Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 12.274 ms
[2020-10-09T05:41:30.434Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 61.034 ms
[2020-10-09T05:44:24.298Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 22.772 ms
[2020-10-09T05:44:24.506Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 60.988 ms
[2020-10-09T05:44:55.270Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 10.060 ms
[2020-10-09T05:44:55.318Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 14.826 ms
[2020-10-09T05:46:18.791Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 0.976 ms
[2020-10-09T05:46:18.978Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 102.321 ms
[2020-10-09T05:48:35.266Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 31.911 ms
[2020-10-09T05:48:35.418Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 83.889 ms
[2020-10-09T05:54:17.594Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 72.960 ms
[2020-10-09T05:54:17.810Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 85.156 ms
[2020-10-09T05:54:47.264Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 8.814 ms
[2020-10-09T05:54:47.384Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 53.366 ms
[2020-10-09T05:55:51.683Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 13.978 ms
[2020-10-09T05:55:51.795Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 30.279 ms
[2020-10-09T05:56:05.651Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 91.822 ms
[2020-10-09T05:56:05.911Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 43.508 ms
[2020-10-09T05:59:23.799Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 37.640 ms
[2020-10-09T05:59:23.887Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 39.854 ms
[2020-10-09T05:59:34.878Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 85.292 ms
[2020-10-09T05:59:35.163Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 112.605 ms
[2020-10-09T05:59:47.122Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 1.547 ms
[2020-10-09T05:59:47.195Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 21.339 ms
[2020-10-09T05:59:59.084Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 3.176 ms
[2020-10-09T05:59:59.197Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 58.738 ms
[2020-10-09T06:00:25.121Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 0.954 ms
[2020-10-09T06:00:25.319Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 81.091 ms
