[2020-07-15T03:34:05.571Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 35.608 ms
[2020-07-15T03:54:18.742Z] ::1 [object Object] POST /api/admin/sessions/ 200 {"email":"store@email.com","password":"store","loginDate":"2020-07-15 13:54:18"} 297.014 ms
[2020-07-15T03:54:18.921Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 17.393 ms
[2020-07-15T03:54:19.036Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 22.243 ms
[2020-07-15T03:54:19.054Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 34.123 ms
[2020-07-15T03:57:06.068Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 75.619 ms
[2020-07-15T03:57:06.276Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 75.044 ms
[2020-07-15T03:57:06.280Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 76.439 ms
[2020-07-15T03:58:02.009Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 66.701 ms
[2020-07-15T03:58:02.210Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 78.643 ms
[2020-07-15T03:58:02.224Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 88.152 ms
[2020-07-15T03:58:16.230Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 21.607 ms
[2020-07-15T03:58:16.397Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 69.962 ms
[2020-07-15T03:58:16.418Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 90.398 ms
[2020-07-15T04:21:13.181Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 1.197 ms
[2020-07-15T04:21:13.270Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 38.604 ms
[2020-07-15T04:21:13.282Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 49.953 ms
[2020-07-15T04:21:35.354Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 4.392 ms
[2020-07-15T04:21:35.599Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 74.373 ms
[2020-07-15T04:21:35.606Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 69.100 ms
[2020-07-15T04:21:59.700Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 5.728 ms
[2020-07-15T04:21:59.898Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 37.121 ms
[2020-07-15T04:21:59.906Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 44.074 ms
[2020-07-15T04:22:11.289Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 5.093 ms
[2020-07-15T04:22:11.445Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 26.988 ms
[2020-07-15T04:22:11.502Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 83.413 ms
[2020-07-15T04:22:36.943Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 47.831 ms
[2020-07-15T04:22:37.138Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 31.135 ms
[2020-07-15T04:22:37.148Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 39.295 ms
[2020-07-15T04:22:47.682Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 121.690 ms
[2020-07-15T04:22:47.783Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 11.367 ms
[2020-07-15T04:22:47.792Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 3.419 ms
[2020-07-15T04:22:59.997Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 60.146 ms
[2020-07-15T04:23:00.197Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 25.389 ms
[2020-07-15T04:23:00.202Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 28.381 ms
[2020-07-15T04:24:26.175Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 111.877 ms
[2020-07-15T04:24:26.405Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 50.417 ms
[2020-07-15T04:24:26.417Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 61.291 ms
[2020-07-15T04:24:45.360Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 93.716 ms
[2020-07-15T04:24:45.481Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 12.862 ms
[2020-07-15T04:24:45.486Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 17.515 ms
[2020-07-15T04:24:57.542Z] ::1 store@email.com GET /api/admin/clientservices/3 304 {} 6.547 ms
[2020-07-15T04:24:57.619Z] ::1 store@email.com GET /api/workspace/applications/3 304 {} 19.535 ms
[2020-07-15T04:24:57.623Z] ::1 store@email.com GET /api/workspace/collections/3 304 {} 22.133 ms
[2020-07-15T05:58:53.987Z] ::1 [object Object] GET /api/admin/clientservices/3 304 {} 64.600 ms
[2020-07-15T06:07:26.655Z] ::1 [object Object] POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-07-15 16:07:26"} 246.058 ms
[2020-07-15T06:07:26.846Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 1.481 ms
[2020-07-15T06:07:26.872Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 17.621 ms
[2020-07-15T06:07:26.962Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 104.684 ms
[2020-07-15T06:08:10.886Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 113.917 ms
[2020-07-15T06:08:11.096Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 65.751 ms
[2020-07-15T06:08:11.109Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 78.929 ms
[2020-07-15T06:09:29.582Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 7.454 ms
[2020-07-15T06:09:29.715Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 68.292 ms
[2020-07-15T06:09:29.745Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 96.915 ms
[2020-07-15T06:10:40.582Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 0.955 ms
[2020-07-15T06:10:40.687Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 23.971 ms
[2020-07-15T06:10:40.694Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 21.464 ms
[2020-07-15T06:10:49.820Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 9.018 ms
[2020-07-15T06:10:49.945Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 42.490 ms
[2020-07-15T06:10:49.951Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 39.664 ms
[2020-07-15T06:11:18.976Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 3.313 ms
[2020-07-15T06:11:19.471Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 21.963 ms
[2020-07-15T06:11:19.481Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 2.699 ms
[2020-07-15T06:11:35.627Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 89.289 ms
[2020-07-15T06:11:35.855Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 79.291 ms
[2020-07-15T06:11:35.864Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 85.414 ms
[2020-07-15T06:11:40.025Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 5.665 ms
[2020-07-15T06:11:40.244Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 17.462 ms
[2020-07-15T06:11:40.248Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 20.741 ms
[2020-07-15T06:11:52.158Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 1.526 ms
[2020-07-15T06:11:52.414Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 168.650 ms
[2020-07-15T06:11:52.431Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 177.541 ms
[2020-07-15T06:12:03.792Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 102.897 ms
[2020-07-15T06:12:03.987Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 40.132 ms
[2020-07-15T06:12:03.995Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 41.962 ms
[2020-07-15T06:16:04.283Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 2.717 ms
[2020-07-15T06:16:04.536Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 84.889 ms
[2020-07-15T06:16:04.552Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 99.347 ms
[2020-07-15T06:16:22.529Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 5.398 ms
[2020-07-15T06:16:22.689Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 59.401 ms
[2020-07-15T06:16:22.710Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 71.843 ms
[2020-07-15T06:16:41.939Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 1.401 ms
[2020-07-15T06:16:42.156Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 21.230 ms
[2020-07-15T06:16:42.161Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 24.436 ms
[2020-07-15T06:17:43.815Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 70.281 ms
[2020-07-15T06:17:44.050Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 45.542 ms
[2020-07-15T06:17:44.055Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 49.335 ms
[2020-07-15T06:35:59.415Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 136.108 ms
[2020-07-15T06:35:59.591Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 78.347 ms
[2020-07-15T06:35:59.600Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 85.948 ms
[2020-07-15T06:36:25.999Z] ::1 email@email.com GET /api/admin/clientservices/3 304 {} 125.225 ms
[2020-07-15T06:36:26.252Z] ::1 email@email.com GET /api/workspace/applications/3 304 {} 12.156 ms
[2020-07-15T06:36:26.264Z] ::1 email@email.com GET /api/workspace/collections/3 304 {} 9.469 ms
