[2020-10-11T03:53:57.662Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 13:53:57"} 110.333 ms
[2020-10-11T03:54:00.123Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 5.054 ms
[2020-10-11T03:54:00.289Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 200 {} 77.552 ms
[2020-10-11T03:55:36.000Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 13:55:35"} 113.505 ms
[2020-10-11T03:55:38.616Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 88.879 ms
[2020-10-11T03:55:38.854Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 52.539 ms
[2020-10-11T03:57:17.631Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 13:57:17"} 174.256 ms
[2020-10-11T03:57:21.136Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 238.145 ms
[2020-10-11T03:57:21.381Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 98.213 ms
[2020-10-11T03:58:01.970Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 13:58:01"} 123.856 ms
[2020-10-11T03:58:05.400Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 1.623 ms
[2020-10-11T03:58:05.585Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 59.827 ms
[2020-10-11T04:19:15.019Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 14:19:14"} 262.153 ms
[2020-10-11T04:24:14.202Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 14:24:14"} 113.860 ms
[2020-10-11T04:29:49.687Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 151.590 ms
[2020-10-11T04:29:50.044Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 266.525 ms
[2020-10-11T04:30:05.593Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 117.786 ms
[2020-10-11T04:30:05.784Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 84.208 ms
[2020-10-11T04:49:00.637Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 102.579 ms
[2020-10-11T04:49:00.867Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 55.048 ms
[2020-10-11T07:06:21.933Z] ::1 null GET /api/admin/clientservices/1 - {} - ms
[2020-10-11T07:19:36.004Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 17:19:35"} 164.582 ms
[2020-10-11T07:19:38.399Z] ::1 email@email.com GET /api/admin/clientservices/1 200 {} 1.303 ms
[2020-10-11T07:19:38.537Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 30.107 ms
[2020-10-11T07:20:11.481Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 114.431 ms
[2020-10-11T07:20:11.604Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 11.102 ms
[2020-10-11T07:28:18.744Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 5.315 ms
[2020-10-11T07:28:18.895Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 60.513 ms
[2020-10-11T10:23:46.020Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 20:23:45"} 123.765 ms
[2020-10-11T10:23:48.637Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 114.227 ms
[2020-10-11T10:23:48.753Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 20.295 ms
[2020-10-11T10:31:01.181Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 122.788 ms
[2020-10-11T10:31:01.486Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 196.979 ms
[2020-10-11T10:33:24.752Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 20:33:24"} 106.403 ms
[2020-10-11T10:33:27.639Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 135.754 ms
[2020-10-11T10:33:27.939Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 152.445 ms
[2020-10-11T10:34:32.563Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 1.620 ms
[2020-10-11T10:34:33.062Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 166.162 ms
[2020-10-11T10:34:52.476Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 147.454 ms
[2020-10-11T10:34:52.746Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 113.172 ms
[2020-10-11T11:00:22.105Z] ::1 - POST /api/admin/sessions/ 200 {"email":"email@email.com","password":"newpass","loginDate":"2020-10-11 21:00:21"} 104.631 ms
[2020-10-11T11:20:00.056Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 22.657 ms
[2020-10-11T11:20:00.295Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 75.050 ms
[2020-10-11T11:20:10.843Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 4.228 ms
[2020-10-11T11:20:10.987Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 63.370 ms
[2020-10-11T11:20:44.048Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 78.862 ms
[2020-10-11T11:20:44.295Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 75.364 ms
[2020-10-11T11:21:22.261Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 93.341 ms
[2020-10-11T11:21:22.617Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 121.135 ms
[2020-10-11T11:21:48.043Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 1.813 ms
[2020-10-11T11:21:48.221Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 66.296 ms
[2020-10-11T11:22:25.249Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 10.953 ms
[2020-10-11T11:22:25.410Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 8.786 ms
[2020-10-11T11:22:42.921Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 1.380 ms
[2020-10-11T11:22:43.105Z] ::1 email@email.com GET /api/business/[object%20Object]/list_all/1 304 {} 51.156 ms
[2020-10-11T11:23:37.269Z] ::1 email@email.com GET /api/admin/clientservices/1 304 {} 244.463 ms
